Angular Second Moment_0,Angular Second Moment_1,Angular Second Moment_2,Angular Second Moment_3,Contrast_0,Contrast_1,Contrast_2,Contrast_3,Correlation_0,Correlation_1,Correlation_2,Correlation_3,Sum of Squares: Variance_0,Sum of Squares: Variance_1,Sum of Squares: Variance_2,Sum of Squares: Variance_3,Inverse Difference Moment_0,Inverse Difference Moment_1,Inverse Difference Moment_2,Inverse Difference Moment_3,Sum Average_0,Sum Average_1,Sum Average_2,Sum Average_3,Sum Variance_0,Sum Variance_1,Sum Variance_2,Sum Variance_3,Sum Entropy_0,Sum Entropy_1,Sum Entropy_2,Sum Entropy_3,Entropy_0,Entropy_1,Entropy_2,Entropy_3,Difference Variance_0,Difference Variance_1,Difference Variance_2,Difference Variance_3,Difference Entropy_0,Difference Entropy_1,Difference Entropy_2,Difference Entropy_3,Information Measure of Correlation 1_0,Information Measure of Correlation 1_1,Information Measure of Correlation 1_2,Information Measure of Correlation 1_3,Information Measure of Correlation 2_0,Information Measure of Correlation 2_1,Information Measure of Correlation 2_2,Information Measure of Correlation 2_3,diagnosis
0.001700414,0.001425493,0.001598991,0.001384145,3.587732631,5.111151957,4.078211647,5.46233896,0.998397808,0.997718188,0.998178105,0.997557151,1119.721159,1120.117922,1119.438234,1118.124104,0.485358782,0.433735518,0.468721573,0.424006331,335.5719083,335.5121327,335.5277946,335.5958257,4475.296903,4475.360535,4473.674726,4467.034075,7.830561211,7.829321935,7.830361695,7.827108825,9.683267593,9.935666933,9.775695177,9.98064694,0.001074198,0.000934193,0.001025402,0.000905789,2.177055972,2.389157581,2.25605037,2.433804781,-0.583398303,-0.546583299,-0.56992653,-0.53963517,0.999822954,0.999703194,0.999781272,0.99967428,1
0.001946852,0.00160823,0.00185611,0.001584249,4.697099326,7.016136994,5.236234058,7.003866948,0.997068944,0.995614065,0.996735407,0.995633569,803.1870045,801.3929071,804.1528869,804.4447851,0.432695996,0.377928325,0.420228589,0.376045393,327.0440407,327.0881802,327.0297688,327.0125653,3208.050919,3198.555491,3211.375314,3210.775273,7.582435293,7.579239077,7.582589791,7.580957114,9.684183115,9.965225097,9.76103351,9.974082864,0.00098344,0.000832742,0.000946096,0.000828291,2.349228139,2.598494789,2.414804367,2.598688733,-0.529648644,-0.486690125,-0.518142825,-0.485790961,0.999526704,0.999166819,0.999446217,0.999154086,1
0.001363171,0.001124711,0.001269954,0.001108503,6.834894097,9.786639849,6.867448034,10.14839359,0.994983884,0.992785847,0.99496566,0.992527605,680.8442634,678.2479802,681.9638547,678.9308882,0.397270514,0.344296124,0.378067764,0.340648338,271.328232,271.3669936,271.3753851,271.3371409,2716.54216,2703.205281,2720.987971,2705.575159,7.682981064,7.679684048,7.681851057,7.680491813,9.968060866,10.25876144,10.08054958,10.28105672,0.000807668,0.000677377,0.000756633,0.000668637,2.480636267,2.745020889,2.577315829,2.764799786,-0.5090293,-0.465079972,-0.492208395,-0.461924369,0.999441802,0.998995277,0.999305876,0.998952541,1
0.002148564,0.001769837,0.002063678,0.001744353,4.845576084,7.551773423,4.652860391,7.613219144,0.997816897,0.996567916,0.997899654,0.996554575,1111.657209,1104.54548,1109.506816,1107.502044,0.503157595,0.444064165,0.492899032,0.440825527,362.987009,363.0595527,363.0273448,363.0108918,4441.783259,4410.630146,4433.374403,4422.394958,7.751542989,7.748183466,7.751528807,7.749159243,9.554649833,9.857476951,9.616563672,9.875641591,0.001073158,0.000913764,0.001041162,0.000905831,2.160734892,2.429171324,2.21568614,2.437306831,-0.585612822,-0.540257443,-0.576643524,-0.537837036,0.999812721,0.999642604,0.999788138,0.99963731,1
0.003401261,0.002902226,0.003164077,0.002836002,5.591916798,8.405039524,7.172566241,8.790157828,0.989238617,0.983738683,0.98615011,0.982991285,259.6429965,257.3011705,257.5848568,257.2106745,0.394485909,0.347765838,0.372537999,0.341365974,234.061443,234.0646103,234.0663418,234.0706204,1032.980069,1020.799642,1023.166861,1020.05254,6.639998469,6.631146961,6.635940463,6.629648465,8.920747707,9.170125433,9.051173463,9.202375555,0.000922452,0.000790775,0.000856307,0.000773905,2.455441648,2.692216893,2.583557673,2.722277221,-0.422608677,-0.377879777,-0.399262929,-0.372109526,0.995783775,0.992994331,0.994508014,0.992519254,1
0.00170998,0.001402563,0.001548104,0.00136441,3.962749514,5.86188133,4.838320274,6.203079886,0.998227244,0.997378188,0.997834952,0.997221775,1117.723873,1117.944951,1117.348669,1116.391286,0.461502577,0.405173645,0.434368093,0.396877524,321.824078,321.7938804,321.7977496,321.8502967,4466.932742,4465.917924,4464.556355,4459.362066,7.804746575,7.803149328,7.803537769,7.801421105,9.767732097,10.04850591,9.908910963,10.08587959,0.000999176,0.000848625,0.000922752,0.000827242,2.256134809,2.499064488,2.379879434,2.534995938,-0.565557502,-0.524378404,-0.544752607,-0.51860855,0.999774039,0.999604164,0.999699701,0.999571173,1
0.001998702,0.001649671,0.001907858,0.001626642,3.865751634,5.636624583,4.259505673,5.804593633,0.996642739,0.995094032,0.996306957,0.994964052,575.9968828,574.7886426,576.9630856,576.5467977,0.460092178,0.404300433,0.448701828,0.401069812,345.5552073,345.5949303,345.5496376,345.5269977,2300.121779,2293.517946,2303.592837,2300.382597,7.494755709,7.492313798,7.49557533,7.493913237,9.467599108,9.742320423,9.541372075,9.763477747,0.001050128,0.000893973,0.001010786,0.000884898,2.216994762,2.453884772,2.279661687,2.471129856,-0.542998539,-0.500435801,-0.531876023,-0.497565646,0.999564588,0.999243917,0.999499178,0.999215992,1
0.001328094,0.001103598,0.001245449,0.001093051,5.640285286,8.234723661,6.454543388,8.39840713,0.995863569,0.993958261,0.995274028,0.99384062,681.7575521,681.4168898,682.8402187,681.7564402,0.395991274,0.345596329,0.379766847,0.34282557,276.9205984,276.946054,276.9157314,276.9350079,2721.389923,2717.432836,2724.906331,2718.627354,7.71523625,7.713689259,7.715862302,7.71405381,9.989075998,10.2590954,10.08702504,10.27476142,0.000880288,0.000745491,0.000832225,0.000738708,2.458717158,2.699636819,2.545963011,2.712144027,-0.512959486,-0.472675335,-0.498605797,-0.470439531,0.999491658,0.999126043,0.999384121,0.999099827,1
0.00483295,0.003949939,0.004391952,0.003866661,4.853457968,7.15720846,5.288963717,7.47988169,0.9903141,0.98570285,0.989484059,0.985019962,251.6419092,251.5340598,252.200174,250.7968944,0.437463791,0.376049147,0.407003523,0.369288574,309.3776325,309.3789918,309.4046984,309.4028018,1001.714179,998.9790311,1003.511732,995.707696,6.412808604,6.404626396,6.408797711,6.402585295,8.481386522,8.784562938,8.640188276,8.816527998,0.000945618,0.00078579,0.000861792,0.000768891,2.274082634,2.547617298,2.415130647,2.578149313,-0.437290554,-0.381480785,-0.40823709,-0.375293154,0.995639753,0.991921571,0.99397177,0.991358822,1
0.002056925,0.001727796,0.001978883,0.001697549,8.061777319,9.698900131,4.381595209,10.00091712,0.995397095,0.994451441,0.997526745,0.994286225,879.2029299,876.9903418,884.9900238,877.8224702,0.450607246,0.399848655,0.443255944,0.395450998,304.9063747,305.0255375,305.0239549,304.9775852,3508.749942,3498.262467,3535.5785,3501.288964,7.50904621,7.504333951,7.50294316,7.50508083,9.542269502,9.792255321,9.575187965,9.81128779,0.00097608,0.000839393,0.000948033,0.000829728,2.303762648,2.520605073,2.305154047,2.535432945,-0.534906803,-0.495953238,-0.529921569,-0.493260899,0.999525274,0.999210666,0.999496286,0.999184348,1
0.001213385,0.001004273,0.001153576,0.000980041,8.186338596,11.32368211,6.474990079,11.81268693,0.996142304,0.994642938,0.996953521,0.994402092,1060.596842,1056.851219,1062.581727,1055.328277,0.421857408,0.368960298,0.409688486,0.361518557,297.167151,297.1786445,297.2586804,297.2274673,4234.20103,4216.081194,4243.851919,4209.500422,7.935616546,7.9324317,7.932012529,7.931235794,10.11179689,10.40062629,10.18757812,10.43955561,0.000911175,0.000770572,0.000868344,0.000750423,2.4261401,2.682197459,2.482552114,2.722617567,-0.542657081,-0.50063886,-0.531572137,-0.494815589,0.999725589,0.999510854,0.999675688,0.99946939,1
0.00238043,0.001993462,0.002275777,0.001980029,5.501022404,8.170489302,5.487397877,8.306141743,0.994435823,0.991683426,0.99445903,0.991563167,493.986803,491.0112552,494.8919171,492.1186869,0.43826102,0.383892888,0.425531095,0.382750879,307.6068496,307.6539621,307.6764617,307.6055235,1970.44619,1955.874532,1974.080271,1960.168606,7.259647569,7.253059538,7.256935084,7.254586587,9.343324843,9.629966272,9.424341438,9.636667402,0.000945502,0.000799977,0.000904854,0.000796753,2.311520214,2.573714373,2.384219528,2.577927359,-0.509278153,-0.462642973,-0.496202127,-0.461977608,0.999149599,0.998466007,0.998995656,0.998455163,1
0.001878644,0.001544453,0.001712493,0.001496563,4.413220361,6.487085601,5.320696133,6.967904342,0.997522847,0.996363185,0.997014503,0.996082504,891.6712626,892.4923299,891.8392481,890.2682903,0.439560929,0.38308107,0.41353893,0.374019857,330.2987612,330.2798135,330.2951214,330.3429192,3562.27183,3563.482235,3562.036296,3554.105257,7.664982163,7.662216063,7.663696437,7.660054184,9.731755153,10.01373525,9.86979276,10.06017778,0.001015629,0.000858885,0.000937742,0.000832699,2.307107573,2.55123056,2.427936598,2.596417811,-0.541107466,-0.49899297,-0.520498749,-0.491692102,0.99962331,0.999343877,0.999505408,0.999270366,1
0.001769235,0.001466883,0.001658013,0.001431302,4.367523166,6.28936674,4.960838389,6.545327707,0.997553349,0.996475465,0.997226521,0.996327727,892.1684457,891.8793575,894.0459308,890.8919925,0.438466882,0.386183644,0.421520759,0.37873685,321.3254603,321.3524566,321.3021138,321.3792872,3564.30626,3561.228063,3571.222885,3557.022642,7.667073441,7.665548312,7.667755054,7.664541897,9.732416021,9.998367535,9.829538915,10.02839938,0.001033911,0.000882729,0.000980079,0.000866072,2.303362587,2.533311852,2.384704167,2.558144755,-0.54079572,-0.500877601,-0.526483349,-0.496224526,0.999627831,0.999366277,0.999551593,0.999326803,1
0.001349808,0.001105492,0.001238205,0.001071475,4.516907664,6.65955483,5.424328098,7.09616248,0.997859335,0.996841668,0.997428899,0.99663556,1054.661348,1054.013559,1054.583519,1054.288195,0.431240128,0.375447549,0.407688462,0.36686254,301.2614307,301.2894139,301.2477117,301.2761917,4214.128485,4209.394682,4212.909748,4210.056618,7.81618445,7.813678461,7.81538463,7.813924965,9.917778259,10.20036693,10.04794471,10.24537722,0.001061925,0.000895414,0.000985144,0.000870866,2.320330925,2.567667785,2.436871267,2.60797423,-0.545627226,-0.504029477,-0.526537247,-0.497546002,0.99969673,0.99946978,0.999608874,0.999422263,1
0.004616757,0.003779246,0.004170629,0.003697317,4.743482964,7.153824161,5.881251676,7.474829648,0.991355824,0.986999924,0.989331336,0.98642308,277.1367159,276.9039681,277.6478262,276.942286,0.416988675,0.359452711,0.388620649,0.353351993,285.279726,285.2888129,285.2674223,285.2871317,1103.803381,1100.462048,1104.710053,1100.294314,6.44142026,6.430759232,6.437243227,6.429382844,8.606028432,8.89361277,8.758360261,8.924362624,0.000965946,0.000806041,0.00088164,0.00078941,2.352336833,2.615107433,2.49126091,2.644007683,-0.423910177,-0.371050252,-0.396137091,-0.365441189,0.995101886,0.991218086,0.993342992,0.990656411,1
0.002185628,0.001809566,0.002061427,0.001780414,4.393662861,6.270164662,4.975659201,6.560206547,0.996135949,0.994486062,0.995633365,0.994226519,570.7277307,570.6272248,572.0292691,570.3610144,0.447882667,0.394474273,0.431835652,0.388831933,314.6830923,314.6911264,314.6671639,314.6999003,2278.51726,2276.238735,2283.141417,2274.883851,7.412541994,7.410442237,7.412922821,7.409715296,9.440433248,9.707375983,9.534011144,9.735577667,0.001009064,0.00086235,0.000960123,0.000847235,2.27177288,2.501312566,2.351043367,2.528413634,-0.528966264,-0.487366483,-0.514608195,-0.482871599,0.999382656,0.998966349,0.999261676,0.998893505,1
0.010496494,0.008595402,0.009637418,0.008452196,1.721812896,2.536780408,1.979172772,2.620419812,0.997663606,0.996557214,0.997323267,0.996443692,368.5370441,368.4768537,369.7560651,368.4783888,0.588722044,0.525059655,0.565370089,0.51960306,407.8585646,407.8637025,407.8321808,407.863695,1472.426363,1471.370634,1477.045088,1471.293136,6.221769821,6.216737817,6.220564663,6.216238207,7.600648737,7.884296938,7.715174693,7.907458473,0.001470054,0.001269557,0.001392692,0.001253117,1.749077516,1.973282379,1.830090128,1.992422567,-0.547035337,-0.492740518,-0.525341306,-0.488313183,0.998363172,0.997109142,0.997947452,0.996971829,1
0.001384194,0.001158418,0.001266201,0.001122099,5.517677528,8.150156465,6.890807282,8.795345868,0.996896894,0.995403786,0.996116254,0.995038209,887.6818793,885.5112807,885.8766589,885.0196215,0.406531085,0.356639747,0.382034127,0.348022616,229.8070232,229.8188662,229.7878526,229.8324523,3545.209839,3533.894967,3536.615828,3531.28314,7.725576199,7.72195797,7.723701459,7.72122214,9.960426686,10.23512475,10.10904294,10.27753155,0.00086881,0.000737846,0.000799188,0.000716259,2.428430333,2.676790552,2.566171428,2.716462031,-0.520156124,-0.478947443,-0.497851256,-0.472545448,0.999517922,0.999157287,0.999344832,0.999085432,1
0.001993454,0.001642414,0.001894463,0.001611507,4.152714016,6.241438685,4.674697629,6.226840513,0.997428317,0.996126442,0.997104639,0.996146692,807.4335257,805.5670814,807.8903036,808.585217,0.447735907,0.391521051,0.433654207,0.388060977,336.9417657,336.9831587,336.9298663,336.9113456,3225.581388,3216.026887,3226.886517,3228.114027,7.610146726,7.60746032,7.610074712,7.609127759,9.634074601,9.918086055,9.718517192,9.93241192,0.001042636,0.000882762,0.000998146,0.000874497,2.274866178,2.52512853,2.347434514,2.528743125,-0.543122276,-0.499915588,-0.530481803,-0.498212735,0.99961848,0.999323193,0.99955107,0.999311857,1
0.003497054,0.002878201,0.003196479,0.002799853,4.502324481,7.273154135,6.004800433,7.645147242,0.994164585,0.990552419,0.99220904,0.990046926,388.200259,385.8155694,385.7490921,384.9176873,0.428317296,0.370555835,0.401110166,0.362651457,305.8765555,305.8927187,305.8996221,305.92157,1548.298711,1535.989124,1536.991568,1532.025602,6.878802503,6.871499127,6.874173903,6.869682206,8.992349857,9.300386898,9.154867459,9.337692964,0.000981026,0.000819332,0.000899728,0.000798696,2.313907482,2.598744588,2.470728118,2.633105514,-0.472952325,-0.42004818,-0.444740021,-0.41345825,0.998081678,0.996432104,0.997335077,0.996141515,1
0.002132734,0.001796783,0.002063286,0.001767515,9.080885588,10.62530495,4.19132251,10.94729085,0.994799998,0.993897953,0.997624365,0.993723595,874.8610943,872.1355035,881.684788,873.4383592,0.455128868,0.404669104,0.450180728,0.400968935,300.6143729,300.7580329,300.7726092,300.6908273,3490.363492,3477.916709,3522.547829,3482.806146,7.467480364,7.461884177,7.459401414,7.463084131,9.486458151,9.732189509,9.502596749,9.749056931,0.000963089,0.000829949,0.000941247,0.000821647,2.299115791,2.512360465,2.279194692,2.525331358,-0.534224493,-0.495529058,-0.531671947,-0.493244659,0.99950137,0.999175176,0.999485925,0.99915216,1
0.002630295,0.002203173,0.002490417,0.002157863,5.746726242,8.025820126,5.75160872,8.193309836,0.992493931,0.989490688,0.992543288,0.989309685,383.3648451,382.2344682,385.4452309,383.5327793,0.408137835,0.358075869,0.395527382,0.35389961,290.4706732,290.5033735,290.5248704,290.4597552,1527.712654,1520.912052,1536.029315,1525.937807,7.071885151,7.06744671,7.071498062,7.068561535,9.288003936,9.5467403,9.363247196,9.568613505,0.000928913,0.000791046,0.00088662,0.000779415,2.41715237,2.648957405,2.47522636,2.66709055,-0.471891834,-0.428996237,-0.459872949,-0.425801412,0.998384042,0.997273377,0.998133319,0.997170266,1
0.001401297,0.001152323,0.001283761,0.001126663,5.111460884,7.47020766,6.063706596,7.917648289,0.9967203,0.995203452,0.996109117,0.99491725,779.103826,778.5184122,779.1356997,778.7852209,0.417502417,0.362714257,0.394037049,0.356303023,281.703205,281.7142652,281.6839629,281.7102417,3111.303843,3106.603442,3110.479092,3107.223235,7.727760411,7.725625722,7.726889794,7.725211082,9.904016301,10.1865881,10.03156798,10.22094478,0.000921071,0.000774662,0.000853618,0.000758539,2.372568066,2.623551989,2.486928054,2.654637217,-0.528610949,-0.486493631,-0.509632106,-0.481360662,0.999582007,0.999272604,0.999464033,0.999216911,1
0.002248795,0.001869196,0.002154855,0.001842433,7.629433402,9.599166551,4.524828043,9.906341246,0.995576495,0.994383559,0.997359724,0.994220135,858.7180926,851.8155785,859.4734264,854.4025438,0.458421963,0.402528165,0.448045954,0.399829325,322.9374107,323.1163854,323.1268144,323.0354794,3427.242938,3397.663148,3433.368877,3407.703834,7.452985817,7.4466374,7.44674568,7.448344608,9.456903578,9.731749819,9.501372681,9.744012221,0.000953335,0.000806525,0.000918186,0.00080232,2.280927704,2.532729009,2.307002705,2.538296931,-0.535602606,-0.492108061,-0.528474571,-0.490627414,0.999504417,0.999127626,0.99945588,0.999112489,1
0.002279854,0.001879939,0.002169568,0.001854107,6.457811186,8.688874193,4.776560908,8.980283144,0.99622395,0.994860161,0.997181217,0.994706146,851.928761,843.0265037,849.0693553,846.1036244,0.458359344,0.399479253,0.44416247,0.397031075,336.4251921,336.6130475,336.6148547,336.5325781,3401.257233,3363.417141,3391.50086,3375.434215,7.46188677,7.45549336,7.457403588,7.457287837,9.463529712,9.755432567,9.52962844,9.766127084,0.000953361,0.000797924,0.000908719,0.00079534,2.273180706,2.546759185,2.332011378,2.549160205,-0.536601437,-0.490471824,-0.526090547,-0.489252867,0.999515542,0.999116666,0.999444152,0.999104373,1
0.00142365,0.001186805,0.001351111,0.001163576,8.819846519,11.84190845,7.011048746,12.32864152,0.993543912,0.991275302,0.994900523,0.990933747,682.9853539,678.6854286,687.3288222,679.9845678,0.39257345,0.342100217,0.380398087,0.337654223,267.0519616,267.1272997,267.1848356,267.0693607,2723.121569,2702.899806,2742.30424,2707.60963,7.638824087,7.634283032,7.637938908,7.63568668,9.957683829,10.23566998,10.02741855,10.26101535,0.000809214,0.000683107,0.00077291,0.000672625,2.532224486,2.789276818,2.582639496,2.810912271,-0.500607227,-0.458084723,-0.490388314,-0.454588802,0.999350945,0.998854969,0.999258693,0.998802396,1
0.002253859,0.001870948,0.002157254,0.001844336,7.438399224,9.450742469,4.565873339,9.755346543,0.995682063,0.99446127,0.997330619,0.99429938,857.6110853,850.3825111,857.7770322,853.0493966,0.458411753,0.402031037,0.447412748,0.399373068,325.136607,325.3170297,325.3260529,325.2361949,3423.005942,3392.079302,3426.542255,3402.44224,7.454437127,7.448081373,7.448483463,7.44980281,9.457983976,9.735611315,9.505979811,9.747618072,0.000953339,0.000805122,0.000916642,0.000801182,2.279664548,2.535016643,2.311080394,2.540068199,-0.535765466,-0.491841271,-0.528085854,-0.490403293,0.999506231,0.999125839,0.999453968,0.999111166,1
0.001361931,0.001123853,0.0012618,0.001107431,5.525502515,8.247765291,6.580788843,8.535900948,0.99592831,0.993913076,0.995149933,0.993703276,678.5371838,677.48453,678.4158558,677.7904387,0.400702618,0.348115393,0.379984668,0.344020897,278.3224268,278.3426555,278.3089413,278.3320101,2708.623232,2701.690355,2707.082634,2702.625854,7.700602036,7.698402166,7.699978808,7.69869984,9.957259108,10.24153534,10.07987532,10.26535563,0.00084095,0.000707884,0.000785085,0.00069792,2.446014756,2.700917582,2.55659263,2.721586712,-0.514598661,-0.471947154,-0.496258465,-0.468474035,0.999495529,0.999104884,0.999354237,0.999062699,1
0.002523437,0.002120524,0.002348707,0.002080092,4.382837395,6.284200095,5.157560251,6.479467194,0.994516312,0.992125189,0.993547429,0.991889621,399.543865,399.0167749,399.6523564,399.3622431,0.431840945,0.381852507,0.412124101,0.37729717,304.5652844,304.5849848,304.5679956,304.5714783,1593.792623,1589.782899,1593.451865,1590.969505,7.13665815,7.132920465,7.135404028,7.132775245,9.231382457,9.480993884,9.338578677,9.505255031,0.001107782,0.000951172,0.001041447,0.00093677,2.293339997,2.514863766,2.389292384,2.536569622,-0.497332487,-0.456537152,-0.479895073,-0.452675746,0.998851815,0.998094464,0.998563476,0.997994421,1
0.001308065,0.001078813,0.001217322,0.001072737,5.622250331,8.391149743,6.616886051,8.534212972,0.99588669,0.993853226,0.995159503,0.993751919,683.3813699,682.5796008,683.5692185,683.0106421,0.396191134,0.343606022,0.376799598,0.341898488,273.4702222,273.4918964,273.4720537,273.4763306,2727.903229,2721.927253,2727.659988,2723.508355,7.721217664,7.719311419,7.721168949,7.719889781,9.998337899,10.28346528,10.11429166,10.29486989,0.000857458,0.000720613,0.000803636,0.00071645,2.456539436,2.712063862,2.560278428,2.721614907,-0.51298953,-0.470382661,-0.495799494,-0.468817508,0.99949517,0.999103701,0.999363655,0.999084792,1
0.001468852,0.001217587,0.00135143,0.001180047,4.804024013,7.006949009,5.740192085,7.491862243,0.996937638,0.995534861,0.996339866,0.995218567,785.1924162,785.465834,784.9098912,784.0785992,0.422730794,0.370407974,0.399766831,0.361129798,296.118093,296.106149,296.1146524,296.1495834,3135.965641,3134.856388,3133.899373,3128.822535,7.719220726,7.717987892,7.718307044,7.716556288,9.867284269,10.13891254,9.994178929,10.18585066,0.00095287,0.000809248,0.000885155,0.000785121,2.351739528,2.590074113,2.464829294,2.633775822,-0.532127969,-0.491734473,-0.513177557,-0.484500201,0.999601374,0.999316439,0.999487503,0.999247353,1
0.001701824,0.001421028,0.001588871,0.001380163,3.653412872,5.24422758,4.217745107,5.595009471,0.998368189,0.997658316,0.998115342,0.99749745,1119.522467,1119.894469,1119.178672,1117.958062,0.481022504,0.428551464,0.46237732,0.419056085,332.732491,332.6772365,332.6915967,332.7567888,4474.436455,4474.333648,4472.496945,4466.237237,7.825623673,7.824328751,7.825218116,7.822183461,9.698331911,9.955858764,9.800099445,9.999579216,0.001060726,0.000918784,0.001006572,0.000891546,2.191010996,2.408740762,2.278710483,2.451980552,-0.580146528,-0.542542996,-0.56526682,-0.535786883,0.999813958,0.999685032,0.999766009,0.99965524,1
0.001365674,0.001129047,0.001267866,0.001111745,5.532646538,8.211326549,6.540043769,8.500987809,0.995921292,0.99393849,0.995179586,0.993727314,678.2461013,677.3183583,678.3625575,677.6040268,0.400534099,0.348509273,0.380663789,0.344203795,279.082285,279.1035222,279.0674776,279.0939095,2707.451759,2701.062107,2706.910186,2701.915119,7.699601828,7.697501828,7.699166778,7.697751896,9.955948218,10.23636747,10.07376849,10.26095936,0.00084724,0.000714602,0.000792908,0.000704116,2.446847324,2.698016402,2.553012779,2.719155717,-0.514549143,-0.472495174,-0.496967084,-0.468899426,0.999494618,0.99911059,0.999359736,0.999067133,1
0.001999587,0.001663264,0.001925686,0.001631889,4.339606291,6.562010852,4.265851978,6.719053343,0.998049554,0.997030343,0.998080282,0.996968321,1114.584506,1109.970412,1113.133163,1111.22181,0.503490925,0.448053692,0.493997794,0.442353782,358.036688,358.0594042,358.0447475,358.0600409,4453.998417,4433.319636,4448.266802,4438.168186,7.784482929,7.78189792,7.784701159,7.7817314,9.57539368,9.854386732,9.634023922,9.883137757,0.001092669,0.00094239,0.001062788,0.000926085,2.146229678,2.388182428,2.196678697,2.410294616,-0.589513777,-0.548081262,-0.581071359,-0.54390276,0.999828878,0.999688319,0.999807606,0.999676528,1
0.001211679,0.001002312,0.00115362,0.000978399,8.359634343,11.5469004,6.49782361,12.0381158,0.996061115,0.994537405,0.996943659,0.994294852,1060.77952,1056.869627,1062.900813,1055.224094,0.422519283,0.369471275,0.410824576,0.362063357,298.2876019,298.297917,298.3846996,298.3511276,4234.758446,4215.931606,4245.105426,4208.858261,7.944124735,7.940936781,7.940381263,7.939625635,10.118741,10.40911425,10.19217256,10.44790941,0.000904202,0.000764346,0.000862853,0.000744323,2.427484222,2.684867056,2.481008806,2.725505502,-0.543447702,-0.501247822,-0.532717325,-0.495425124,0.999731643,0.99951978,0.999684663,0.999478945,1
0.011640039,0.009353664,0.010352849,0.009157764,1.826119602,2.948993781,2.42682356,3.104335615,0.996861462,0.99492788,0.995819285,0.994638714,291.4556185,291.1277746,290.6547477,289.9351554,0.585307244,0.513297631,0.547141682,0.505296804,409.7582916,409.754278,409.7700873,409.7846545,1163.996354,1161.562105,1160.192167,1156.636286,6.027516509,6.019086479,6.023019646,6.016862159,7.435299043,7.762789589,7.623066649,7.796029329,0.001381743,0.001165119,0.001259154,0.001141632,1.764938496,2.035777595,1.921815088,2.067273121,-0.525358852,-0.460213645,-0.487881502,-0.453264862,0.997488973,0.995153929,0.996335269,0.994795741,1
0.00168244,0.001345308,0.001516713,0.001316821,4.082650973,6.144030109,4.928021217,6.533144262,0.997391187,0.996070339,0.996852707,0.995822754,782.5180645,781.9225261,782.911713,782.0378416,0.457688859,0.3930493,0.428629701,0.386936732,332.0422695,332.0615573,332.0275353,332.0567218,3125.989607,3121.546075,3126.718831,3121.618222,7.693915006,7.691283338,7.693252776,7.691059804,9.67464943,9.990382178,9.823445259,10.02102818,0.000991571,0.000821473,0.00090878,0.00080529,2.219841817,2.495026389,2.350368928,2.522741736,-0.55548962,-0.508272109,-0.533378233,-0.503698927,0.999705641,0.999447261,0.999604814,0.999411347,1
0.002507032,0.002053473,0.002295365,0.002014233,4.703534013,6.915015565,5.563877109,7.280989208,0.995022664,0.992653355,0.994107528,0.992273629,472.7443652,471.0009132,472.6954713,471.6225335,0.423426087,0.367210139,0.400867826,0.363004605,297.2869792,297.3468365,297.3056336,297.3236584,1886.273927,1877.088637,1885.218008,1879.209145,7.194332638,7.189413132,7.192947932,7.189438426,9.332280272,9.615790429,9.457208864,9.637406276,0.000902271,0.000758787,0.000840166,0.00074809,2.338642731,2.590620093,2.449666232,2.610378591,-0.49471361,-0.448488253,-0.474481449,-0.445098873,0.998889593,0.99801652,0.998545121,0.99792549,1
0.00155669,0.001294825,0.001464128,0.001236869,5.898512262,8.080544918,5.054807359,8.679475358,0.997370157,0.9963844,0.997749524,0.996102295,1121.327431,1117.995561,1122.779873,1114.215238,0.455598198,0.401548711,0.439824646,0.387039487,320.6323958,320.6747464,320.747755,320.7941593,4479.411213,4463.901701,4486.064686,4448.181477,7.896383315,7.894620419,7.895229972,7.892182536,9.926487659,10.19265691,9.990134585,10.26738143,0.000959666,0.000820555,0.000911576,0.000781917,2.311736069,2.549120442,2.370454617,2.620586952,-0.561566303,-0.522818324,-0.552525559,-0.51154154,0.999776533,0.999613197,0.999746112,0.99954304,1
0.004505262,0.003717329,0.004093235,0.00363751,4.824475183,7.163807897,5.909815288,7.47821112,0.990972943,0.986638241,0.988993359,0.986062442,270.5372283,270.215021,270.9140532,270.3079978,0.414618596,0.35929504,0.38789149,0.353329571,278.4875576,278.4995004,278.4808333,278.4958908,1077.324438,1073.696276,1077.746398,1073.75378,6.460928307,6.450476056,6.456936437,6.44918549,8.637723096,8.914381328,8.781513377,8.944436658,0.000969184,0.000814152,0.000889102,0.000797713,2.362818801,2.616021805,2.494249798,2.64425191,-0.423817332,-0.37308694,-0.397678451,-0.367651832,0.995177111,0.991524182,0.993548923,0.990996601,1
0.002189193,0.001793856,0.002062325,0.001764692,5.04626178,7.375323814,4.891558668,7.678640637,0.997028459,0.995607739,0.997104216,0.995443734,850.7229271,841.905445,845.5400844,844.4546819,0.459583944,0.398928391,0.440504924,0.395062399,345.9662078,346.1255872,346.1217768,346.072899,3397.845447,3360.246456,3377.268779,3370.140087,7.519184262,7.51369697,7.516756036,7.514874005,9.507537917,9.809476981,9.602345629,9.826543839,0.000982548,0.000818609,0.000923962,0.000812088,2.251384034,2.534922523,2.345861882,2.543099209,-0.542479985,-0.49530432,-0.527711452,-0.493034848,0.99956682,0.999189961,0.999477286,0.999173242,1
